'name', 'phd year', 'phd bibcode', 'phd aff','latest year','latest aff', 'latest 1st year','latest 1st aff', 'largest publication gap',                  'numRecords','numLinked', 'uniqueName', 'latest year unlinked',                  'noAstroJournal', 'nonUS'
Martel, K;; 2004;; 2004PhDT.........4M;; UNIVERSITY OF GUELPH (CANADA);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Yang, Q;; 2004;; 2004PhDT..........Y;; Michigan Technological University, Michigan, USA;; None;; None;; None;; None;; None;; 64;; None;; None;; None;; True;; None
Kelly, B;; 2004;; 2004PhDT.........9K;; The Pennsylvania State University, Pennsylvania, USA;; None;; None;; None;; None;; None;; 55;; None;; None;; None;; True;; None
Leismann, T;; 2004;; 2004PhDT........24L;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Rupke, D;; 2004;; 2004PhDT.........9R;; UNIVERSITY OF MARYLAND, COLLEGE PARK;; 2016;; Department of Physics, Rhodes College, Memphis, TN 38112, USA;; 2015;; None;; 1;; 93;; 87;; True;; 2016;; None;; None
Huang, X;; 2004;; 2004PhDT........19H;; California Institute of Technology, California, USA;; None;; None;; None;; None;; None;; 140;; 1;; None;; None;; True;; None
Clarkson, W;; 2004;; 2004PhDT........26C;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Lundgren, A;; 2004;; 2004PhDT.......233L;; University of Stockholm;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Iono, D;; 2004;; 2004PhDT.........1I;; University of Massachusetts Amherst, Massachusetts, USA;; 2016;; Nobeyama Radio Observatory, Minamimaki, Minamisaku, Nagano 384-1805, Japan;; 2013;; None;; 1;; 147;; 144;; True;; 2016;; None;; None
Jordan, A;; 2004;; 2004PhDT........15J;; Rutgers The State University of New Jersey - New Brunswick, New Jersey, USA;; 2016;; Pontificia Universidad catolica;; 2015;; None;; 1;; 361;; 311;; False;; 2016;; None;; None
Trundle, C;; 2004;; 2004PhDT.........8T;; QUEEN'S UNIVERSITY OF BELFAST, UNITED KINGDOM;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Fox machado, L;; 2004;; 2004PhDT........11F;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Zheng, Z;; 2004;; 2004PhDT.......413Z;; THE OHIO STATE UNIVERSITY;; 2016;; University of Utah;; 2016;; None;; 2;; 173;; 151;; True;; 2016;; None;; None
Hayashi, E;; 2004;; 2004PhDT........22H;; University of Victoria (Canada), Canada;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Constantin, A;; 2004;; 2004PhDT........25C;; Ohio University, Ohio, USA;; 2016;; James Madison University;; 2015;; None;; 2;; 69;; 62;; True;; 2016;; None;; None
Uytterhoeven, K;; 2004;; 2004PhDT........13U;; Institute of Astronomy, Katholieke Universiteit Leuven, Belgium;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Bamba, A;; 2004;; 2004PhDT........26B;; Kyoto University, Kyoto, Japan;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Turnbull, M;; 2004;; 2004PhDT........13T;; The University of Arizona, Arizona, USA;; None;; None;; None;; None;; None;; 50;; 1;; None;; None;; True;; None
Cannon, J;; 2004;; 2004PhDT.........3C;; UNIVERSITY OF MINNESOTA;; 2016;; Department of Physics and Astronomy, Macalaster College, 1600 Grand Avenue, Saint Paul, MN, 55105, USA;; 2016;; None;; 1;; 174;; 172;; True;; 2016;; None;; None
Silverman, J;; 2004;; 2004PhDT........14S;; UNIVERSITY OF VIRGINIA;; 2016;; Institute for the Physics and Mathematics of the Universe (IPMU), University of Tokyo, Kashiwanoha 5-1-5, Kashiwa, Chiba 277-8568, Japan;; 2015;; None;; 1;; 300;; 292;; False;; 2016;; None;; None
Blake, L;; 2004;; 2004PhDT........14B;; OPEN UNIVERSITY, UNITED KINGDOM;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Mirabal, N;; 2004;; 2004PhDT........13M;; COLUMBIA UNIVERSITY;; 2016;; garblegarblestring ;; 2013;; None;; 1;; 170;; 152;; True;; 2016;; None;; None
Udomprasert, P;; 2004;; 2004PhDT.........3U;; California Institute of Technology, California, USA;; 2005;; California Institute of Technology, California, USA;; 2004;; None;; 1;; 38;; 23;; True;; 2016;; None;; None
Rasmussen, J;; 2004;; 2004PhDT........19R;; Niels Bohr Institute, University of Copenhagen, Denmark;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Mitchell, D;; 2004;; 2004PhDT........14M;; UNIVERSITY OF CALIFORNIA, SAN DIEGO;; 2013;; California Polytechnic State University, San Luis Obispo, CA 93407;; 2013;; None;; 5;; 157;; 25;; False;; 2015;; None;; None
Johnson, B;; 2004;; 2004PhDT.........7J;; UNIVERSITY OF MINNESOTA;; 2016;; LIGO-Hanford Observatory, Richland, Washington 99352, USA;; 2015;; None;; 1;; 163;; 137;; False;; 2016;; None;; None
Fathi, K;; 2004;; 2004PhDT.......188F;; University of Groningen;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Trac, H;; 2004;; 2004PhDT.........1T;; Graduate Department of Astronomy and Astrophysics, University of Toronto;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Kargaltsev, O;; 2004;; 2004PhDT........14K;; The Pennsylvania State University;; 2016;; Department of Astronomy and Astrophysics, Pennsylvania State University, 525 Davey Laboratory, University Park, PA 16802;; 2015;; None;; 1;; 148;; 131;; True;; 2016;; None;; None
Zhang, J;; 2004;; 2004PhDT.......410Z;; THE UNIVERSITY OF TEXAS AT AUSTIN;; None;; None;; None;; None;; None;; 700;; 7;; None;; None;; True;; None
Karlsson, T;; 2004;; 2004PhDT.........8K;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Schwanethal, J;; 2004;; 2004PhDT.........8S;; OPEN UNIVERSITY, UNITED KINGDOM;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Adamkovics, M;; 2004;; 2004PhDT........11A;; University of California, Berkeley, California, USA;; 2016;; UC Berkeley;; 2015;; None;; 1;; 90;; 89;; True;; 2016;; None;; None
Pellerin, A;; 2004;; 2004PhDT........14P;; Universite Laval (Canada), Canada;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Townsley, D;; 2004;; 2004PhDT........14T;; University of California, nta Barbara, California, USA;; 2016;; Department of Physics, Broida Hall, University of California, Santa Barbara, CA 93106;; 2016;; None;; 1;; 89;; 87;; True;; 2016;; None;; None
Poirier, S;; 2004;; 2004PhDT.......181P;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Deneault, E;; 2004;; 2004PhDT.......220D;; CLEMSON UNIVERSITY;; None;; None;; None;; None;; None;; 13;; None;; None;; None;; True;; None
Yong, D;; 2004;; 2004PhDT.......428Y;; THE UNIVERSITY OF TEXAS AT AUSTIN;; 2016;; Department of Astronomy, University of Texas, Austin, TX 78712, USA ; Department of Physics and Astronomy, University of North Carolina, NC 27599, USA;; 2015;; None;; 1;; 146;; 145;; True;; 2016;; None;; None
Lopez, L;; 2004;; 2004PhDT.......227L;; Massachusetts Institute of Technology;; 2015;; MIT-Kavli Center for Astrophysics and Space Research, 77 Massachusetts Avenue, Cambridge, MA 02139, USA;; 2015;; None;; 2;; 75;; 55;; False;; 2015;; None;; None
Hallman, E;; 2004;; 2004PhDT.........4H;; UNIVERSITY OF MINNESOTA;; 2016;; University of Colorado;; 2011;; None;; 2;; 58;; 55;; True;; 2016;; None;; None
Rekola, R;; 2004;; 2004PhDT........12R;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Rebel, B;; 2004;; 2004PhDT........14R;; Indiana University, Indiana, USA;; None;; None;; None;; None;; None;; 17;; None;; None;; None;; True;; None
Mckinney, J;; 2004;; 2004PhDT........19M;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Thompson, S;; 2004;; 2004PhDT.........4T;; THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL;; 2016;; SETI Institute/NASA Ames Research Center, Moffett Field, CA 94305, USA;; 2015;; None;; 2;; 191;; 173;; False;; 2016;; None;; None
Kassin, S;; 2004;; 2004PhDT.........5K;; The Ohio State University, Ohio, USA;; None;; None;; None;; None;; None;; 23;; 1;; None;; None;; True;; None
Nunes, D;; 2004;; 2004PhDT.........7N;; Washington University, Missouri, USA;; None;; None;; None;; None;; None;; 50;; None;; None;; None;; True;; None
Cooney, J;; 2004;; 2004PhDT........15C;; UNIVERSITY OF FLORIDA;; None;; None;; None;; None;; None;; 10;; None;; None;; None;; True;; None
Lipscy, S;; 2004;; 2004PhDT........18L;; University of California, s Angeles, California, USA;; None;; None;; None;; None;; None;; 10;; None;; None;; None;; True;; None
Laws, C;; 2004;; 2004PhDT........20L;; University of Washington, Washington, USA;; 2014;; University of Washington;; 2004;; None;; 2;; 21;; 19;; True;; 2014;; None;; None
Chambers, S;; 2004;; 2004PhDT........23C;; University of Kansas, Kansas, USA;; None;; None;; None;; None;; None;; 14;; None;; None;; None;; True;; None
Izzard, R;; 2004;; 2004PhDT........45I;; University of Cambridge;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Poludnenko, A;; 2004;; 2004PhDT.........8P;; THE UNIVERSITY OF ROCHESTER;; None;; None;; None;; None;; None;; 33;; None;; None;; None;; True;; None
Lopez-morales, M;; 2004;; 2004PhDT........12L;; THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL;; 2016;; Institut de Ciencies de L'Espai, Spain;; 2016;; None;; 2;; 175;; 161;; True;; 2016;; None;; None
Wang, J;; 2004;; 2004PhDT........12W;; Rutgers The State University of New Jersey - New Brunswick, New Jersey, USA;; None;; None;; None;; None;; None;; 600;; 1;; None;; None;; True;; None
Cazaux, S;; 2004;; 2004PhDT.......258C;; University of Groningen;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Tycner, C;; 2004;; 2004PhDT.........2T;; Graduate Department of Astronomy and Astrophysics, University of Toronto;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Gendre, B;; 2004;; 2004PhDT.........1G;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Escala, A;; 2004;; 2004PhDT.........4E;; Yale University, Connecticut, USA;; None;; None;; None;; None;; None;; 43;; None;; None;; None;; True;; None
Lidz, A;; 2004;; 2004PhDT.........6L;; COLUMBIA UNIVERSITY;; 2016;; Department of Astronomy, Harvard University, Cambridge, MA 02138, USA;; 2016;; None;; 2;; 54;; 53;; True;; 2016;; None;; None
Kinemuchi, K;; 2004;; 2004PhDT.........1K;; Michigan State University, Michigan, USA;; 2016;; NASA Ames Research Center, MS 244-30, Moffett Field, CA 94035, USA;; 2013;; None;; 1;; 153;; 152;; True;; 2016;; None;; None
Noldus, J;; 2004;; 2004PhDT........83N;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Lodieu, N;; 2004;; 2004PhDT.........1L;; Universite Toulouse III --- Paul Sabatier, France;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Farihi, J;; 2004;; 2004PhDT.........1F;; University of California, s Angeles, California, USA;; 2016;; University of Leicester, United Kingdom;; 2015;; None;; 1;; 136;; 124;; True;; 2016;; None;; None
Lelievre, M;; 2004;; 2004PhDT.........3L;; UNIVERSITE LAVAL (CANADA);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Warner, C;; 2004;; 2004PhDT.........4W;; UNIVERSITY OF FLORIDA;; None;; None;; None;; None;; None;; 45;; None;; None;; None;; True;; None
Bouy, H;; 2004;; 2004PhDT.........5B;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Nestor, D;; 2004;; 2004PhDT.........6N;; University of Pittsburgh, Pennsylvania, USA;; 2015;; Department of Physics and Astronomy, University of Pittsburgh, Pittsburgh, PA 15260;; 2013;; None;; 3;; 65;; 61;; True;; 2015;; None;; None
Kaplan, D;; 2004;; 2004PhDT........13K;; California Institute of Technology;; 2016;; University of Wisconsin, Milwaukee;; 2015;; None;; 1;; 281;; 254;; False;; 2016;; None;; None
Powell, C;; 2004;; 2004PhDT........13P;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Lanagan, P;; 2004;; 2004PhDT........16L;; The University of Arizona, Arizona, USA;; None;; None;; None;; None;; None;; 28;; None;; None;; None;; True;; None
Hennawi, J;; 2004;; 2004PhDT........23H;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Desai, V;; 2004;; 2004PhDT.......223D;; UNIVERSITY OF WASHINGTON;; 2016;; Division of Physics, Mathematics and Astronomy, California Institute of Technology, Pasadena, CA 91125; Department of Astronomy, University of Washington, Seattle, WA 98195-1580.;; 2015;; None;; 2;; 120;; 120;; True;; 2016;; None;; None
Okamoto, T;; 2004;; 2004PhDT.........3O;; The University of Chicago, Illinois, USA;; None;; None;; None;; None;; None;; 56;; 1;; None;; None;; True;; None
Sheppard, S;; 2004;; 2004PhDT........12S;; UNIVERSITY OF HAWAI'I;; 2016;; Carnegie Institution of Washington, Department of Terrestrial Magnetism, Washington, DC, USA;; 2015;; None;; 4;; 410;; 292;; True;; 2016;; None;; None
Jordan, M;; 2004;; 2004PhDT........13J;; Washington University, Missouri, USA;; None;; None;; None;; None;; None;; 45;; None;; None;; None;; True;; None
Justham, S;; 2004;; 2004PhDT........16J;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Cox, T;; 2004;; 2004PhDT........27C;; University of California, nta Cruz, California, USA;; None;; None;; None;; None;; None;; 141;; 1;; None;; None;; True;; None
Corasaniti, P;; 2004;; 2004PhDT.......265C;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Ahmad, A;; 2004;; 2004PhDT.........3A;; Armagh Observatory, College Hill, Armagh BT61 9DG, N. Ireland, UK.;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Kasen, D;; 2004;; 2004PhDT.........3K;; University of California, rkeley, California, USA;; None;; None;; None;; None;; None;; 172;; 1;; None;; None;; True;; None
Goodlet, J;; 2004;; 2004PhDT.........6G;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Wang, Z;; 2004;; 2004PhDT.........8W;; Massachusetts Institute of Technology, Massachusetts, USA;; 2015;; Harvard-Smithsonian Center for Astrophysics;; 2015;; None;; 1;; 395;; 265;; False;; 2015;; None;; None
Willis, J;; 2004;; 2004PhDT.........9W;; The Pennsylvania State University, Pennsylvania, USA;; None;; None;; None;; None;; None;; 56;; 1;; None;; None;; True;; None
Chen, Y;; 2004;; 2004PhDT........94C;; University of California, Davis;; None;; None;; None;; None;; None;; 619;; 1;; None;; None;; True;; None
Koushiappas, S;; 2004;; 2004PhDT.........6K;; The Ohio State University, Ohio, USA;; 2015;; Department of Physics, Brown University, Providence, RI 02912, USA;; 2010;; None;; 2;; 40;; 35;; True;; 2015;; None;; None
Wang, J;; 2004;; 2004PhDT........12W;; Rutgers The State University of New Jersey - New Brunswick, New Jersey, USA;; None;; None;; None;; None;; None;; 450;; 1;; None;; None;; True;; None
Sheppard, S;; 2004;; 2004PhDT........12S;; UNIVERSITY OF HAWAI'I;; 2016;; Carnegie Inst;; 2015;; None;; 1;; 505;; 489;; True;; 2016;; None;; None
Chen, Y;; 2004;; 2004PhDT........94C;; University of California, Davis;; None;; None;; None;; None;; None;; 492;; 1;; None;; None;; True;; None
Cho, D;; 2004;; 2004PhDT........12C;; THE UNIVERSITY OF WISCONSIN - MILWAUKEE;; None;; None;; None;; None;; None;; 5;; None;; None;; None;; True;; None
Denisco, K;; 2004;; 2004PhDT.......221D;; FLORIDA ATLANTIC UNIVERSITY;; None;; None;; None;; None;; None;; 2;; None;; None;; None;; True;; None
Tappe, A;; 2004;; 2004PhDT........11T;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Sharma, I;; 2004;; 2004PhDT........11S;; CORNELL UNIVERSITY;; 2010;; ITG, DAMTP, Cambridge University;; 2010;; None;; 2;; 19;; 11;; True;; 2015;; None;; None
Zhan, H;; 2004;; 2004PhDT.......411Z;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Lepri, S;; 2004;; 2004PhDT.........5L;; UNIVERSITY OF MICHIGAN;; None;; None;; None;; None;; None;; 119;; None;; None;; None;; True;; None
Chang, T;; 2004;; 2004PhDT.........7C;; COLUMBIA UNIVERSITY;; 2016;; CITA, University of Toronto, 60 St George Street, Toronto, ON M5S 3H8, Canada; Institute for Astronomy and Astrophysics, Academia Sinica, PO Box 23-141, Taipei 10617, Taiwan;; 2016;; None;; 4;; 91;; 45;; False;; 2016;; None;; None
Hassel, G;; 2004;; 2004PhDT.........8H;; RENSSELAER POLYTECHNIC INSTITUTE;; None;; None;; None;; None;; None;; 27;; 8;; None;; None;; True;; None
Doi, T;; 2004;; 2004PhDT.......225D;; RICE UNIVERSITY;; 2008;; RICE UNIVERSITY;; 2004;; None;; 4;; 15;; 8;; True;; 2015;; None;; None
Wilhite, B;; 2004;; 2004PhDT........11W;; The University of Chicago, Illinois, USA;; 2011;; Department of Astronomy, National Center for Supercomputing Applications, University of Illinois, Urbana-Champaign, 1002 W. Green, Urbana, IL 61801, USA;; 2011;; None;; 2;; 32;; 29;; True;; 2011;; None;; None
Mamajek, E;; 2004;; 2004PhDT........20M;; Steward Observatory, The University of Arizona, Tucson, AZ, USA;; 2016;; University of Rochester;; 2015;; None;; 1;; 215;; 194;; True;; 2016;; None;; None
Bridge, C;; 2004;; 2004PhDT........25B;; Mullard Space Science Laboratory, University College London, Holmbury St. Mary, Dorking, Surrey RH5 6NT, UK;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Bierhaus, E;; 2004;; 2004PhDT........13B;; UNIVERSITY OF COLORADO AT BOULDER;; None;; None;; None;; None;; None;; 71;; None;; None;; None;; True;; None
Baumgartner, W;; 2004;; 2004PhDT........10B;; UNIVERSITY OF MARYLAND, COLLEGE PARK;; 2015;; UMBC;; 2015;; None;; 9;; 314;; 219;; True;; 2015;; None;; None
Oguri, M;; 2004;; 2004PhDT.........1O;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Bensby, T;; 2004;; 2004PhDT........12B;; LUNDS UNIVERSITET (SWEDEN);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Barkats, D;; 2004;; 2004PhDT.........6B;; PRINCETON UNIVERSITY;; 2016;; European Southern Observatory;; 2014;; None;; 2;; 52;; 51;; True;; 2016;; None;; None
Close, S;; 2004;; 2004PhDT........14C;; BOSTON UNIVERSITY;; 2015;; Stanford University;; 2014;; None;; 1;; 64;; 62;; True;; 2015;; None;; None
Millward, R;; 2004;; 2004PhDT........12M;; BRIGHAM YOUNG UNIVERSITY;; None;; None;; None;; None;; None;; 4;; None;; None;; None;; True;; None
Borch, A;; 2004;; 2004PhDT.........3B;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Chatterjee, P;; 2004;; 2004PhDT.........8C;; HARVARD UNIVERSITY;; None;; None;; None;; None;; None;; 27;; 6;; None;; None;; True;; None
Hirt, C;; 2004;; 2004PhDT.........3H;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Ranalli, P;; 2004;; 2004PhDT.......134R;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Wesson, R;; 2004;; 2004PhDT........14W;; University College London;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Badenes, C;; 2004;; 2004PhDT........27B;; Department of Physics and Astronomy, Rutgers University;; 2015;; Benoziyo Center for Astrophysics, Weizmann Institute of Science, Rehovot 76100, Israel; School of Physics and Astronomy, Tel-Aviv University, Tel-Aviv 69978, Israel;; 2008;; None;; 1;; 50;; 50;; True;; 2015;; None;; None
Bik, A;; 2004;; 2004PhDT.......248B;; FNWI: Astronomical Institute Anton Pannekoek (IAP);; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Rojas, R;; 2004;; 2004PhDT.........7R;; DREXEL UNIVERSITY;; None;; None;; None;; None;; None;; 17;; None;; None;; None;; True;; None
Yao, Y;; 2004;; 2004PhDT.......427Y;; THE UNIVERSITY OF ALABAMA IN HUNTSVILLE;; 2015;; Center for Astrophysics and Space Astronomy, Department of Astrophysical and Planetary Sciences, University of Colorado, 389 UCB, Boulder, CO 80309, USA;; 2012;; None;; 1;; 145;; 104;; True;; 2015;; None;; None
Messineo, M;; 2004;; 2004PhDT........34M;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Sohn, S;; 2004;; 2004PhDT........18S;; UNIVERSITY OF VIRGINIA;; 2016;; Caltech;; 2016;; None;; 1;; 82;; 81;; True;; 2016;; None;; None
Fortney, J;; 2004;; 2004PhDT.......184F;; THE UNIVERSITY OF ARIZONA;; 2016;; UC Santa Cruz;; 2015;; None;; 4;; 346;; 261;; True;; 2016;; None;; None
Amaro-seoane, P;; 2004;; 2004PhDT.........2A;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Rigler, E;; 2004;; 2004PhDT........16R;; University of Colorado at Boulder, Colorado, USA;; None;; None;; None;; None;; None;; 33;; None;; None;; None;; True;; None
Sluis, A;; 2004;; 2004PhDT........16S;; RUTGERS THE STATE UNIVERSITY OF NEW JERSEY - NEW BRUNSWICK;; None;; None;; None;; None;; None;; 8;; 7;; None;; None;; True;; None
Johnston, D;; 2004;; 2004PhDT.........8J;; THE UNIVERSITY OF CHICAGO;; 2014;; Department of Astrophysical Sciences, Peyton Hall, Princeton University, Princeton, NJ 08544.;; 2007;; None;; 1;; 142;; 135;; False;; 2014;; None;; None
Hammell, M;; 2004;; 2004PhDT.........6H;; DARTMOUTH COLLEGE;; 2011;; Dartmouth;; 2009;; None;; 1;; 14;; 13;; True;; 2011;; None;; None
Brandt, M;; 2004;; 2004PhDT.......234B;; University of Cologne, Germany;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Rilett, D;; 2004;; 2004PhDT.........4R;; MONTANA STATE UNIVERSITY;; None;; None;; None;; None;; None;; 4;; None;; None;; None;; True;; None
Jernsletten, J;; 2004;; 2004PhDT.........2J;; 1917 Florida Dr. Seabrook, TX 77586-2985;; None;; None;; None;; None;; None;; 18;; None;; None;; None;; True;; None
Moon, D;; 2004;; 2004PhDT........16M;; CORNELL UNIVERSITY;; 2015;; Univ. of Toronto (Canada);; 2014;; None;; 2;; 89;; 86;; True;; 2015;; None;; None
Kovac, J;; 2004;; 2004PhDT.......204K;; THE UNIVERSITY OF CHICAGO;; 2016;; California Institute of Technology, Pasadena, CA 91125, USA;; 2009;; None;; 2;; 97;; 94;; True;; 2016;; None;; None
Russell, D;; 2004;; 2004PhDT........20R;; STScI/Jodrell Bank Observatory, University of Manchester;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Scalzo, R;; 2004;; 2004PhDT.........7S;; THE UNIVERSITY OF CHICAGO;; 2016;; Research School of Astronomy and Astrophysics, Australian National University, Canberra, ACT 2611, Australia ; ARC Centre of Excellence for All-sky Astrophysics (CAASTRO);; 2015;; None;; 1;; 437;; 434;; True;; 2016;; None;; None
Dursi, J;; 2004;; 2004PhDT.......228D;; THE UNIVERSITY OF CHICAGO;; None;; None;; None;; None;; None;; 6;; None;; None;; None;; True;; None
Santos, M;; 2004;; 2004PhDT.......339S;; California Institute of Technology;; 2008;; Institute of Astronomy, University of Cambridge, Cambridge CB3 0HA, UK;; 2004;; None;; 2;; 47;; 18;; True;; 2016;; None;; None
Van leeuwen, J;; 2004;; 2004PhDT..........V;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Young, A;; 2004;; 2004PhDT.......430Y;; UNIVERSITY OF MINNESOTA;; None;; None;; None;; None;; None;; 186;; 7;; None;; None;; True;; None
Patrick, G;; 2004;; 2004PhDT........16P;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Lal, D;; 2004;; 2004PhDT.......229L;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Su, Y;; 2004;; 2004PhDT.......343S;; National Central University, Taiwan;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Brusa, M;; 2004;; 2004PhDT.......237B;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Famaey, B;; 2004;; 2004PhDT.......268F;; Faculte des Sciences, Universite Libre de Bruxelles;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Podesta, J;; 2004;; 2004PhDT.........7P;; NEW YORK UNIVERSITY;; None;; None;; None;; None;; None;; 59;; None;; None;; None;; True;; None
Weda, J;; 2004;; 2004PhDT.......169W;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Ding, J;; 2004;; 2004PhDT.......232D;; The Pennsylvania State University, Pennsylvania, USA;; None;; None;; None;; None;; None;; 41;; 17;; None;; None;; True;; None
Bass, R;; 2004;; 2004PhDT.......233B;; University of Virginia;; None;; None;; None;; None;; None;; 5;; None;; None;; None;; True;; None
Voss, L;; 2004;; 2004PhDT.........3V;; University of California, s Angeles, California, USA;; None;; None;; None;; None;; None;; 4;; None;; None;; None;; True;; None
Desai, S;; 2004;; 2004PhDT.......222D;; BOSTON UNIVERSITY;; 2016;; Department of Astronomy, University of Illinois, 1002 West Green Street, Urbana, IL 61801, USA;; 2016;; None;; 1;; 274;; 256;; True;; 2016;; None;; None
Shundyak, K;; 2004;; 2004PhDT.......348S;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Bertschik, M;; 2004;; 2004PhDT.........2B;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Apai, D;; 2004;; 2004PhDT.........1A;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Devost, D;; 2004;; 2004PhDT.......231D;; Universite Laval (Canada), Canada;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Dawson, K;; 2004;; 2004PhDT.......230D;; University of California, Berkeley, California, USA;; 2016;; Department of Physics and Astronomy, University of Utah, 115 S 1400 E, Salt Lake City, UT 84112, U.S.A.;; 2016;; None;; 1;; 167;; 164;; True;; 2016;; None;; None
Pascucci, I;; 2004;; 2004PhDT.........1P;; -;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Van leeuwen, A;; 2004;; 2004PhDT........73V;; Utrecht University;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Dyrud, L;; 2004;; 2004PhDT.......229D;; BOSTON UNIVERSITY;; None;; None;; None;; None;; None;; 68;; None;; None;; None;; True;; None
Brunthaler, A;; 2004;; 2004PhDT........42B;; garblegarblestring ;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Van straaten, S;; 2004;; 2004PhDT........70V;; University of Amsterdam;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Loh, Y;; 2004;; 2004PhDT........11L;; PRINCETON UNIVERSITY;; 2010;; PRINCETON UNIVERSITY;; 2010;; None;; 1;; 23;; 22;; True;; 2010;; None;; None
Przygodda, F;; 2004;; 2004PhDT........11P;; Max-Planck Institute of Astronomy, Heidelberg;; None;; None;; None;; None;; None;; None;; None;; None;; None;; None;; True
Ford, K;; 2004;; 2004PhDT.......183F;; THE JOHNS HOPKINS UNIVERSITY;; None;; None;; None;; None;; None;; 37;; 7;; None;; None;; True;; None
Oliveira, C;; 2004;; 2004PhDT.......195O;; THE JOHNS HOPKINS UNIVERSITY;; 2016;; STScI;; 2015;; None;; 1;; 152;; 143;; True;; 2016;; None;; None
